DrugBank ID,Name,CAS Number,Drug Groups,InChIKey,InChI,SMILES,Formula,KEGG Compound ID,KEGG Drug ID,PubChem Compound ID,PubChem Substance ID,ChEBI ID,ChEMBL ID,HET ID,ChemSpider ID,BindingDB ID
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5b8706b368>,"6-{[6-(1-methyl-1H-pyrazol-4-yl)[1,2,4]triazolo[4,3-b]pyridazin-3-yl]sulfanyl}quinoline",,experimental,BCZUAADEACICHN-UHFFFAOYSA-N,"InChI=1S/C18H13N7S/c1-24-11-13(10-20-24)16-6-7-17-21-22-18(25(17)23-16)26-14-4-5-15-12(9-14)3-2-8-19-15/h2-11H,1H3",CN1C=C(C=N1)C1=NN2C(SC3=CC=C4N=CC=CC4=C3)=NN=C2C=C1,C18H13N7S,,,24779724,99445055,90624,CHEMBL1236107,SX8,24608644,60589
,,,,,,,,,,60561,,,,,,
,,,,,,,,,,5486199,,,,,,
,,,,,,,,,,46907787,,,,,,
,,,,,,,,,,519335,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5bbbd8c098>,Elacridar,143664-11-3,investigational,OSFCMRGOZNQUSW-UHFFFAOYSA-N,"InChI=1S/C34H33N3O5/c1-40-28-9-5-7-26-32(28)36-31-25(33(26)38)6-4-8-27(31)34(39)35-24-12-10-21(11-13-24)14-16-37-17-15-22-18-29(41-2)30(42-3)19-23(22)20-37/h4-13,18-19H,14-17,20H2,1-3H3,(H,35,39)(H,36,38)",COC1=CC=CC2=C1NC1=C(C=CC=C1C(=O)NC1=CC=C(CCN3CCC4=CC(OC)=C(OC)C=C4C3)C=C1)C2=O,C34H33N3O5,,D03968,119373,175426884,,CHEMBL396298,,106620,50206310
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5b849a1d68>,"3,4-DIHYDRO-4-OXO-3-((5-TRIFLUOROMETHYL-2-BENZOTHIAZOLYL)METHYL)-1-PHTHALAZINE ACETIC ACID",,experimental,BCSVCWVQNOXFGL-UHFFFAOYSA-N,"InChI=1S/C19H12F3N3O3S/c20-19(21,22)10-5-6-15-14(7-10)23-16(29-15)9-25-18(28)12-4-2-1-3-11(12)13(24-25)8-17(26)27/h1-7H,8-9H2,(H,26,27)",OC(=O)CC1=NN(CC2=NC3=C(S2)C=CC(=C3)C(F)(F)F)C(=O)C2=C1C=CC=C2,C19H12F3N3O3S,C01865,,1613,99445243,,CHEMBL10372,ZST,1554,16452
,,,,,,,,,,3452,,,,,,
,,,,,,,,,,4250634,,,,,,
,,,,,,,,,,198751,,,,,,
,,,,,,,,,,1220,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5bd2ed55e8>,Phenylphosphate,,experimental,CMPQUABWPXYYSH-UHFFFAOYSA-N,"InChI=1S/C6H7O4P/c7-11(8,9)10-6-4-2-1-3-5-6/h1-5H,(H2,7,8,9)",OP(O)(=O)OC1=CC=CC=C1,C6H7O4P,C02734,,12793,46506113,37548,CHEMBL26128,HPS,12267,14675
,,,,,,,,,,123742,,,,,,
,,,,,,,,,,1150897,,,,,,
,,,,,,,,,,4665,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5ba2b40a48>,Apixaban,503612-47-3,approved,QNZCBYKSOIHPEH-UHFFFAOYSA-N,"InChI=1S/C25H25N5O4/c1-34-19-11-9-18(10-12-19)30-23-20(22(27-30)24(26)32)13-15-29(25(23)33)17-7-5-16(6-8-17)28-14-3-2-4-21(28)31/h5-12H,2-4,13-15H2,1H3,(H2,26,32)",COC1=CC=C(C=C1)N1N=C(C(N)=O)C2=C1C(=O)N(CC2)C1=CC=C(C=C1)N1CCCCC1=O,C25H25N5O4,,D03213,10182969,175427077,72296,CHEMBL231779,GG2,8358471,19023
,,,,,,,,,,40510034,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5b13b9e318>,Leukotriene B4,71160-24-2,investigational,VNYSSYRCGWBHLG-AMOLWHMGSA-N,"InChI=1S/C20H32O4/c1-2-3-4-5-6-9-13-18(21)14-10-7-8-11-15-19(22)16-12-17-20(23)24/h6-11,14-15,18-19,21-22H,2-5,12-13,16-17H2,1H3,(H,23,24)/b8-7+,9-6-,14-10+,15-11-/t18-,19-/m1/s1",CCCCC\C=C/C[C@@H](O)\C=C\C=C\C=C/[C@@H](O)CCCC(O)=O,C20H32O4,C02165,,5280492,347829101,15647,CHEMBL65061,LTB,4444132,50013889
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5c355f1d18>,Bromfenac,91714-94-2,approved,ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,"InChI=1S/C15H12BrNO3/c16-11-6-4-9(5-7-11)15(20)12-3-1-2-10(14(12)17)8-13(18)19/h1-7H,8,17H2,(H,18,19)",NC1=C(CC(O)=O)C=CC=C1C(=O)C1=CC=C(Br)C=C1,C15H12BrNO3,,D07541,60726,46508121,240107,CHEMBL1077,27R,54730,
,,,,,,,,,,3036757,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5bd5ffb4a8>,LY341770,,experimental,MXAFDBCLWLMXSI-ZDUSSCGKSA-N,"InChI=1S/C20H21N9O4/c21-20-24-16-15(18(31)25-20)12(9-22-16)6-3-10-1-4-11(5-2-10)17(30)23-13(19(32)33)7-8-14-26-28-29-27-14/h1-2,4-5,9,13H,3,6-8H2,(H,23,30)(H,32,33)(H,26,27,28,29)(H4,21,22,24,25,31)/t13-/m0/s1",[H][C@@](CCC1=NNN=N1)(NC(=O)C1=CC=C(CCC2=CNC3=C2C(O)=NC(=N)N3)C=C1)C(O)=O,C20H21N9O4,,,446552,46508623,,,LY3,393875,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5b13fc80e8>,"8-cyclopentyl-1,3-dipropylxanthine",102146-07-6,investigational,FFBDFADSZUINTG-UHFFFAOYSA-N,"InChI=1S/C16H24N4O2/c1-3-9-19-14-12(15(21)20(10-4-2)16(19)22)17-13(18-14)11-7-5-6-8-11/h11H,3-10H2,1-2H3,(H,17,18)",CCCN1C2=C(N=C(N2)C2CCCC2)C(=O)N(CCC)C1=O,C16H24N4O2,C13709,,1329,347829089,73282,CHEMBL183,,1289,21173
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5c2c3a0638>,Glyburide,10238-21-8,approved,ZNNLBTZKUZBEKO-UHFFFAOYSA-N,"InChI=1S/C23H28ClN3O5S/c1-32-21-12-9-17(24)15-20(21)22(28)25-14-13-16-7-10-19(11-8-16)33(30,31)27-23(29)26-18-5-3-2-4-6-18/h7-12,15,18H,2-6,13-14H2,1H3,(H,25,28)(H2,26,27,29)",COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,C23H28ClN3O5S,C07022,D00336,3488,46509154,5441,CHEMBL472,GBM,3368,50012957
,,,,,,,,,,9965,,,,,,
,,,,,,,,,,9863167,,,,,,
,,,,,,,,,,3501,,,,,,
,,,,,,,,,,11349,,,,,,
,,,,,,,,,,122262,,,,,,
,,,,,,,,,,9794159,,,,,,
,,,,,,,,,,72438,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5c035df958>,Paliperidone,144598-75-4,approved,PMXMIIMHBWHSKN-UHFFFAOYSA-N,"InChI=1S/C23H27FN4O3/c1-14-17(23(30)28-9-2-3-19(29)22(28)25-14)8-12-27-10-6-15(7-11-27)21-18-5-4-16(24)13-20(18)31-26-21/h4-5,13,15,19,29H,2-3,6-12H2,1H3",CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCC(O)C2=N1,C23H27FN4O3,,D05339,115237,46506296,83804,CHEMBL1621,,103109,50252513
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5b2729d868>,Saracatinib,379231-04-6,investigational,OUKYUETWWIPKQR-UHFFFAOYSA-N,"InChI=1S/C27H32ClN5O5/c1-32-6-8-33(9-7-32)10-13-35-19-14-21-24(23(15-19)38-18-4-11-34-12-5-18)27(30-16-29-21)31-25-20(28)2-3-22-26(25)37-17-36-22/h2-3,14-16,18H,4-13,17H2,1H3,(H,29,30,31)",CN1CCN(CCOC2=CC3=C(C(NC4=C(Cl)C=CC5=C4OCO5)=NC=N3)C(OC3CCOCC3)=C2)CC1,C27H32ClN5O5,,,10302451,347828152,,CHEMBL217092,H8H,8477917,12255
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5bd021d638>,5-Iodouracil,,experimental,KSNXJLQDQOIRIP-UHFFFAOYSA-N,"InChI=1S/C4H3IN2O2/c5-2-1-6-4(9)7-3(2)8/h1H,(H2,6,7,8,9)",IC1=CNC(=O)NC1=O,C4H3IN2O2,,,69672,46507512,43636,CHEMBL1173,IUR,62873,50124203
,,,,,,,,,,130956,,,,,,
,,,,,,,,,,70689318,,,,,,
,,,,,,,,,,68760,,,,,,
,,,,,,,,,,129536,,,,,,
,,,,,,,,,,120266,,,,,,
,,,,,,,,,,164474,,,,,,
,,,,,,,,,,12921,,,,,,
,,,,,,,,,,9843206,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5b9130b778>,"1,3-DIPHENYLUREA",,experimental,GWEHVDNNLFDJLR-UHFFFAOYSA-N,"InChI=1S/C13H12N2O/c16-13(14-11-7-3-1-4-8-11)15-12-9-5-2-6-10-12/h1-10H,(H2,14,15,16)",O=C(NC1=CC=CC=C1)NC1=CC=CC=C1,C13H12N2O,,,7595,99443967,41320,CHEMBL354676,BSU,7314,25725
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5b89cb24f8>,nocodazole,,experimental,KYRVNWMVYQXFEU-UHFFFAOYSA-N,"InChI=1S/C14H11N3O3S/c1-20-14(19)17-13-15-9-5-4-8(7-10(9)16-13)12(18)11-3-2-6-21-11/h2-7H,1H3,(H2,15,16,17,19)",COC(=O)NC1=NC2=CC=C(C=C2N1)C(=O)C1=CC=CS1,C14H11N3O3S,C13719,,4122,99444784,34892,CHEMBL9514,NZO,3979,97233
,,,,,,,,,,114839,,,,,,
,,,,,,,,,,46245328,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5c5020be58>,Acetazolamide,59-66-5,approved; vet_approved,BZKPWHYZMXOIDC-UHFFFAOYSA-N,"InChI=1S/C4H6N4O3S2/c1-2(9)6-3-7-8-4(12-3)13(5,10)11/h1H3,(H2,5,10,11)(H,6,7,9)",CC(=O)NC1=NN=C(S1)S(N)(=O)=O,C4H6N4O3S2,C06805,D00218,1986,46504493,27690,CHEMBL20,AZM,1909,10880
,,,,,,,,,,71341,,,,,,
,,,,,,,,,,11317,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5cbb966368>,Citalopram,59729-33-8,approved,WSEQXVZVJXJVFP-UHFFFAOYSA-N,"InChI=1S/C20H21FN2O/c1-23(2)11-3-10-20(17-5-7-18(21)8-6-17)19-9-4-15(13-22)12-16(19)14-24-20/h4-9,12H,3,10-11,14H2,1-2H3",CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1,C20H21FN2O,C07572,D07704,2771,46508746,77397,CHEMBL549,,2669,25870
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5b8a372a98>,2-NAPHTHALENESULFONIC ACID,,experimental,KVBGVZZKJNLNJU-UHFFFAOYSA-N,"InChI=1S/C10H8O3S/c11-14(12,13)10-6-5-8-3-1-2-4-9(8)7-10/h1-7H,(H,11,12,13)",OS(=O)(=O)C1=CC2=C(C=CC=C2)C=C1,C10H8O3S,C16202,,8420,99444725,44229,CHEMBL1234624,NAS,8113,
,,,,,,,,,,5355372,,,,,,
,,,,,,,,,,176166,,,,,,
,,,,,,,,,,7254,,,,,,
,,,,,,,,,,773,,,,,,
,,,,,,,,,,5941540,,,,,,
,,,,,,,,,,2205,,,,,,
,,,,,,,,,,440835,,,,,,
,,,,,,,,,,11249041,,,,,,
,,,,,,,,,,45270860,,,,,,
,,,,,,,,,,5359485,,,,,,
,,,,,,,,,,2516,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5bdd466138>,Ethyl Oxo(Piperidin-1-Yl)Acetate,53074-96-7,experimental,ASBDXHCMVYVJQQ-UHFFFAOYSA-N,"InChI=1S/C9H15NO3/c1-2-13-9(12)8(11)10-6-4-3-5-7-10/h2-7H2,1H3",CCOC(=O)C(=O)N1CCCCC1,C9H15NO3,,,104406,46506075,,,E1P,94255,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5c746eedb8>,Ethosuximide,77-67-8,approved,HAPOVYFOVVWLRS-UHFFFAOYSA-N,"InChI=1S/C7H11NO2/c1-3-7(2)4-5(9)8-6(7)10/h3-4H2,1-2H3,(H,8,9,10)",CCC1(C)CC(=O)NC1=O,C7H11NO2,C07505,D00539,3291,46507617,4887,CHEMBL696,,3175,50240424
,,,,,,,,,,443123,,,,,,
,,,,,,,,,,3855,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5be02b31d8>,7-Nitroindazole,2942-42-9,experimental,PQCAUHUKTBHUSA-UHFFFAOYSA-N,"InChI=1S/C7H5N3O2/c11-10(12)6-3-1-2-5-4-8-9-7(5)6/h1-4H,(H,8,9)",O=N(=O)C1=CC=CC2=CNN=C12,C7H5N3O2,,,1893,46504896,,CHEMBL247378,7NI,1821,50209245
,,,,,,,,,,24813,,,,,,
,,,,,,,,,,12314120,,,,,,
,,,,,,,,,,68755,,,,,,
,,,,,,,,,,38206,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5c1cb18688>,Sibutramine,106650-56-0,approved; illicit; investigational; withdrawn,UNAANXDKBXWMLN-UHFFFAOYSA-N,"InChI=1S/C17H26ClN/c1-13(2)12-16(19(3)4)17(10-5-11-17)14-6-8-15(18)9-7-14/h6-9,13,16H,5,10-12H2,1-4H3",CC(C)CC(N(C)C)C1(CCC1)C1=CC=C(Cl)C=C1,C17H26ClN,C07247,D08513,5210,46507740,9137,CHEMBL1419,,5021,84742
,,,,,,,,,,5717148,,,,,,
,,,,,,,,,,6484,,,,,,
,,,,,,,,,,3037766,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5b962d0278>,D-phenylalanyl-N-(3-chlorobenzyl)-L-prolinamide,,experimental,CJHLRGCXPGIPCB-MOPGFXCFSA-N,"InChI=1S/C21H24ClN3O2/c22-17-9-4-8-16(12-17)14-24-20(26)19-10-5-11-25(19)21(27)18(23)13-15-6-2-1-3-7-15/h1-4,6-9,12,18-19H,5,10-11,13-14,23H2,(H,24,26)/t18-,19+/m1/s1",[H][C@@](N)(CC1=CC=CC=C1)C(=O)N1CCC[C@@]1([H])C(=O)NCC1=CC(Cl)=CC=C1,C21H24ClN3O2,,,25011732,99443390,,CHEMBL321130,22U,23188426,50133531
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5c4da05ea8>,Diazepam,439-14-5,approved; illicit; investigational; vet_approved,AAOVKJBEBIDNHE-UHFFFAOYSA-N,"InChI=1S/C16H13ClN2O/c1-19-14-8-7-12(17)9-13(14)16(18-10-15(19)20)11-5-3-2-4-6-11/h2-9H,10H2,1H3",CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1,C16H13ClN2O,C06948,D00293,3016,46505210,49575,CHEMBL12,DZP,2908,50000766
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5b268fdcc8>,Mocetinostat,726169-73-9,investigational,HRNLUBSXIHFDHP-UHFFFAOYSA-N,"InChI=1S/C23H20N6O/c24-19-5-1-2-6-21(19)28-22(30)17-9-7-16(8-10-17)14-27-23-26-13-11-20(29-23)18-4-3-12-25-15-18/h1-13,15H,14,24H2,(H,28,30)(H,26,27,29)",NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1,C23H20N6O,,,9865515,347828176,94525,CHEMBL272980,,8041206,24624
,,,,,,,,,,2051,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5bccfbeea8>,N-[Tosyl-D-Prolinyl]Amino-Ethanethiol,,experimental,NWUYDTGYTUQMDG-CYBMUJFWSA-N,"InChI=1S/C14H20N2O3S2/c1-11-4-6-12(7-5-11)21(18,19)16-9-2-3-13(16)14(17)15-8-10-20/h4-7,13,20H,2-3,8-10H2,1H3,(H,15,17)/t13-/m1/s1",[H][C@@]1(CCCN1S(=O)(=O)C1=CC=C(C)C=C1)C(=O)NCCS,C14H20N2O3S2,,,445503,46507357,,,TP2,,
,,,,,,,,,,24744054,,,,,,
,,,,,,,,,,10291510,,,,,,
,,,,,,,,,,168115,,,,,,
,,,,,,,,,,4789,,,,,,
,,,,,,,,,,2051,,,,,,
,,,,,,,,,,196996,,,,,,
,,,,,,,,,,449093,,,,,,
,,,,,,,,,,3913,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5b7b5add68>,Macitentan,441798-33-0,approved,JGCMEBMXRHSZKX-UHFFFAOYSA-N,"InChI=1S/C19H20Br2N6O4S/c1-2-7-26-32(28,29)27-17-16(13-3-5-14(20)6-4-13)18(25-12-24-17)30-8-9-31-19-22-10-15(21)11-23-19/h3-6,10-12,26H,2,7-9H2,1H3,(H,24,25,27)",CCCNS(=O)(=O)NC1=C(C(OCCOC2=NC=C(Br)C=N2)=NC=N1)C1=CC=C(Br)C=C1,C19H20Br2N6O4S,,D10135,16004692,175427162,76607,CHEMBL2103873,,13134960,50395626
,,,,,,,,,,5353593,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5b72641b38>,Lenvatinib,417716-92-8,approved; investigational,WOSKHXYHFSIKNG-UHFFFAOYSA-N,"InChI=1S/C21H19ClN4O4/c1-29-19-10-17-13(9-14(19)20(23)27)18(6-7-24-17)30-12-4-5-16(15(22)8-12)26-21(28)25-11-2-3-11/h4-11H,2-3H2,1H3,(H2,23,27)(H2,25,26,28)",COC1=C(C=C2C(OC3=CC(Cl)=C(NC(O)=NC4CC4)C=C3)=CC=NC2=C1)C(O)=N,C21H19ClN4O4,,D09920,9823820,310265006,85994,CHEMBL1289601,LEV,7999567,50331094
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5c29139458>,Mercaptopurine,50-44-2,approved,GLVAUDGFNGKCSF-UHFFFAOYSA-N,"InChI=1S/C5H4N4S/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)",S=C1N=CNC2=C1NC=N2,C5H4N4S,C02380,D04931,667490,46506988,94796,CHEMBL1425,PM6,580869,50423778
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5b9c6655e8>,Sulfaphenazole,526-08-9,approved,QWCJHSGMANYXCW-UHFFFAOYSA-N,"InChI=1S/C15H14N4O2S/c16-12-6-8-14(9-7-12)22(20,21)18-15-10-11-17-19(15)13-4-2-1-3-5-13/h1-11,18H,16H2",NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=NN1C1=CC=CC=C1,C15H14N4O2S,,D01954,5335,99443275,77780,CHEMBL1109,,5144,50090677
,,,,,,,,,,2726045,,,,,,
,,,,,,,,,,4553,,,,,,
,,,,,,,,,,6918522,,,,,,
,,,,,,,,,,6325610,,,,,,
,,,,,,,,,,9794218,,,,,,
,,,,,,,,,,45254037,,,,,,
,,,,,,,,,,4418415,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5b16c981d8>,Nerispirdine,119229-65-1,investigational,BTDHTARYCBHHPJ-UHFFFAOYSA-N,"InChI=1S/C17H18FN3/c1-3-10-20(17-8-9-19-11-15(17)18)21-12-13(2)14-6-4-5-7-16(14)21/h4-9,11-12H,3,10H2,1-2H3",CCCN(N1C=C(C)C2=CC=CC=C12)C1=CC=NC=C1F,C17H18FN3,,,3081185,347828912,,CHEMBL2107762,,2338845,
,,,,,,,,,,4216,,,,,,
,,,,,,,,,,58345847,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5c0b1fd778>,Anastrozole,120511-73-1,approved; investigational,YBBLVLTVTVSKRW-UHFFFAOYSA-N,"InChI=1S/C17H19N5/c1-16(2,9-18)14-5-13(8-22-12-20-11-21-22)6-15(7-14)17(3,4)10-19/h5-7,11-12H,8H2,1-4H3",CC(C)(C#N)C1=CC(=CC(CN2C=NC=N2)=C1)C(C)(C)C#N,C17H19N5,C08159,D00960,2187,46504987,2704,CHEMBL1399,,2102,10015
,,,,,,,,,,479502,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5c19931cc8>,Phenacemide,63-98-9,approved,XPFRXWCVYUEORT-UHFFFAOYSA-N,"InChI=1S/C9H10N2O2/c10-9(13)11-8(12)6-7-4-2-1-3-5-7/h1-5H,6H2,(H3,10,11,12,13)",NC(=O)NC(=O)CC1=CC=CC=C1,C9H10N2O2,C07428,D00504,4753,46508400,8049,CHEMBL918,,4589,
,,,,,,,,,,3655,,,,,,
,,,,,,,,,,9037,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5ca09214a8>,Protriptyline,438-60-8,approved,BWPIARFWQZKAIA-UHFFFAOYSA-N,"InChI=1S/C19H21N/c1-20-14-6-11-19-17-9-4-2-7-15(17)12-13-16-8-3-5-10-18(16)19/h2-5,7-10,12-13,19-20H,6,11,14H2,1H3",CNCCCC1C2=CC=CC=C2C=CC2=CC=CC=C12,C19H21N,C07408,,4976,46505128,8597,CHEMBL668,,4805,50176062
,,,,,,,,,,44537807,,,,,,
,,,,,,,,,,31115,,,,,,
,,,,,,,,,,6214,,,,,,
,,,,,,,,,,44629953,,,,,,
,,,,,,,,,,12921,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f5be1a19278>,Adenosine-5-Diphosphoribose,,experimental,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,"InChI=1S/C15H23N5O14P2/c16-12-7-13(18-3-17-12)20(4-19-7)14-10(23)8(21)5(32-14)1-30-35(26,27)34-36(28,29)31-2-6-9(22)11(24)15(25)33-6/h3-6,8-11,14-15,21-25H,1-2H2,(H,26,27)(H,28,29)(H2,16,17,18)/t5-,6-,8-,9-,10-,11-,14-,15+/m1/s1",NC1=C2N=CN([C@@H]3O[C@H](CO[P@@](O)(=O)O[P@@](O)(=O)OC[C@H]4O[C@H](O)[C@H](O)[C@@H]4O)[C@@H](O)[C@H]3O)C2=NC=N1,C15H23N5O14P2,,,447048,46508870,,,AR6,394252,
,,,,,,,,,,159304,,,,,,
,,,,,,,,,,2531,,,,,,
